sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,thumbnail_image,small_image,additional_images
FS0271,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Gurtbandführung breit 25mm,,,0,1,Taxable Goods,"Katalog, Suche",0.7427632312,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,duraflex-duraflex_gurtenfuehrung_breit_25mm.jpg,duraflex-duraflex_gurtenfuehrung_breit_25mm.jpg,duraflex-duraflex_gurtenfuehrung_breit_25mm.jpg,
FS0016,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,Flugsau Brake Handles / Knebel,"<p>Dieser Bremsgriff kann ganz einfach auf die bestehende Bremse aufgeschraubt werden. Er besteht aus je zwei teilen die mittels zweier M5 Sechskantschrauben zusammengeschraubt werden k&ouml;nnen.</p>
<p>Durch die Rillen liegt der Griff super in der Hand.<br />&nbsp;<br /><br />Material: POM Kunststoff / Metall</p>
<p>Durchmesser: 20mm</p>
<p>L&auml;nge: 80mm</p>
<p><strong>Lieferumfang:</strong></p>
<p>2x komlette Kl&ouml;tze bestehend aus je zwei Teilen<br />2x Sechskanstschrauben M5 x 55mm<br />2x M5 Stoppmuttern</p>
<p></p>
<p><strong>Preis f&uuml;r ein Paar</strong></p>",,0.2,1,Taxable Goods,"Katalog, Suche",26.9266963788,,,,flugsau-brake-handles-knebel-parts,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,flugsau-acrozone_handles_griff_kunststoff.png,flugsau-acrozone_handles_griff_kunststoff.png,flugsau-acrozone_handles_griff_kunststoff.png,
FS0272,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Einfädelschnalle 20mm,,,0,1,Taxable Goods,"Katalog, Suche",0.6963342618,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-einfaedelschnalle_20mm.jpg,schnallen-einfaedelschnalle_20mm.jpg,schnallen-einfaedelschnalle_20mm.jpg,
FS0273,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Einfädelschnalle 25mm,,,0,1,Taxable Goods,"Katalog, Suche",0.7427632312,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-einfaedelschnalle_25mm.jpg,schnallen-einfaedelschnalle_25mm.jpg,schnallen-einfaedelschnalle_25mm.jpg,
FS0274,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Einfädelschnalle 40mm,,,0,1,Taxable Goods,"Katalog, Suche",0.8356211699,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-einfaedelschnalle_40mm.jpg,schnallen-einfaedelschnalle_40mm.jpg,schnallen-einfaedelschnalle_40mm.jpg,
FS0275,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klemmschnalle 1 Steg 25mm,,,0,1,Taxable Goods,"Katalog, Suche",1.485626741,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-klemmschnalle_25mm_1steg.jpg,schnallen-klemmschnalle_25mm_1steg.jpg,schnallen-klemmschnalle_25mm_1steg.jpg,
FS0276,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Klemmschnalle 25mm,,,0,1,Taxable Goods,"Katalog, Suche",1.6713426184,,,,klemmschnalle-25mm-parts,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-klemmschnalle_25mm.jpg,schnallen-klemmschnalle_25mm.jpg,schnallen-klemmschnalle_25mm.jpg,
FS0278,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Knebelknopf Kunststoff 40mm,"<p>Kunststoff, schwarz</p>",,0,1,Taxable Goods,"Katalog, Suche",0.9284791086,,,,,,,,,,,,,,,,,,,,,,,,,,989,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-knebelknopf_40mm.jpg,sonstiges-knebelknopf_40mm.jpg,sonstiges-knebelknopf_40mm.jpg,
FS0279,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Knebelknopf Aluminium 40mm,"<p>Nur 2.5g</p>
<p></p>
<p>Lochdurchmesser 2mm</p>",,0,1,Taxable Goods,"Katalog, Suche",2.7855376045,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-aluminium_verschluss_40mm.jpg,sonstiges-aluminium_verschluss_40mm.jpg,sonstiges-aluminium_verschluss_40mm.jpg,
FS0280,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,D-Ring Kunststoff nähbar,"<p>aus der Schuhindustrie</p>
<p><strong>Ambessung:</strong></p>
<p>25x17mm</p>",,0,1,Taxable Goods,"Katalog, Suche",0.9284791086,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-rundring_naehbar.jpg,sonstiges-rundring_naehbar.jpg,sonstiges-rundring_naehbar.jpg,
FS0281,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,Schlüsselanhängerring 22mm,,,0,1,Taxable Goods,"Katalog, Suche",1.485626741,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-schluesselanhaengerring.jpg,sonstiges-schluesselanhaengerring.jpg,sonstiges-schluesselanhaengerring.jpg,
FS0233,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 hellgrau,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_hellgrau.jpg,cordura-560_hellgrau.jpg,cordura-560_hellgrau.jpg,
FS0234,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 dunkelgrau,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter&nbsp;</span></p>
<p></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_dunkelgrau.jpg,cordura-560_dunkelgrau.jpg,cordura-560_dunkelgrau.jpg,
FS0235,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 gelb,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_gelb.jpg,cordura-560_gelb.jpg,cordura-560_gelb.jpg,
FS0236,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 orange,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_orange.jpg,cordura-560_orange.jpg,cordura-560_orange.jpg,
FS0237,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 rot,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_rot.jpg,cordura-560_rot.jpg,cordura-560_rot.jpg,
FS0238,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 royalblau,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_royalblau.jpg,cordura-560_royalblau.jpg,cordura-560_royalblau.jpg,
FS0282,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 olivgrün,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>
<p></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_olivgruen.jpg,cordura-560_olivgruen.jpg,cordura-560_olivgruen.jpg,
FS0283,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 hellblau,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_hellblau.jpg,cordura-560_hellblau.jpg,cordura-560_hellblau.jpg,
FS0284,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA 560 weiss,"<p>Modische Haltbarkeit und leichtgewichtige Festigkeit. Reissfest, Abnutzungs- und Abriebresitent. Entworfen um es zu erleben - konstruiert um auszudauern.</p>
<p><strong>Beschichtung:</strong></p>
<p>Zweifach Acrylat</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>240g per m2, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm, +/- 2</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.36,1,Taxable Goods,"Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-560_weiss.jpg,cordura-560_weiss.jpg,cordura-560_weiss.jpg,
FS0239,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Dominico 210D hellgrün,"<p>Extrem leichtes und sehr robustes Material, es findet seinen Anwendungsbereich z.B. bei Taschen, Rucks&auml;cken.</p>
<p>Gute Schneideigenschaften, franst kaum aus.</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>185g per Laufmeter, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.19,1,Taxable Goods,"Katalog, Suche",11.8384846797,,,,,,,,,,,,,,,,,,,,,,,,,,991,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-domenico_hellgruen.jpg,cordura-domenico_hellgruen.jpg,cordura-domenico_hellgruen.jpg,
FS0082,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Dominico 210D schwarz,"<p>Extrem leichtes und sehr robustes Material, es findet seinen Anwendungsbereich z.B. bei Taschen, Rucks&auml;cken.</p>
<p>Gute Schneideigenschaften, franst kaum aus.</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>185g per Laufmeter, +/- 5%</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.19,1,Taxable Goods,"Katalog, Suche",11.8384846797,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-domenico_schwarz.jpg,cordura-domenico_schwarz.jpg,cordura-domenico_schwarz.jpg,
FS0285,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Überzugstoff grau,"<p>Stoff franst beim schneiden leicht aus. Verwendung als &Uuml;berzug f&uuml;r St&uuml;hle, Sofas.</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen.</p>
<p><strong>Gewicht:</strong></p>
<p>300g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.19,1,Taxable Goods,"Katalog, Suche",3.9461615599,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-ueberzug_grau.jpg,sonstiges-ueberzug_grau.jpg,sonstiges-ueberzug_grau.jpg,
FS0286,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,"Frotte blau, Leona","<p>Leichte Dehnung. Verwendung als &Uuml;berzug aller Art.</p>
<p>400m ab Lager, Preis pro Rolle 50m 280.-</p>
<p><strong> Farben:</strong></p>
<p><strong></strong>K&ouml;nnen leicht vom Foto abweichen</p>
<p><strong>Material:</strong></p>
<p>100% Polyester</p>
<p><strong>Gewicht:</strong></p>
<p>250g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.25,1,Taxable Goods,"Katalog, Suche",3.4818718663,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-frotte_blau_leona.jpg,sonstiges-frotte_blau_leona.jpg,sonstiges-frotte_blau_leona.jpg,
FS0287,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Mesh dick schwarz,"<p>Kann als Schultertr&auml;ger bei Leichtrucks&auml;cken verwendet werden. In sich formstabil. Beidseitig verwendbar.</p>
<p><strong>Merkmale:</strong></p>
<p>Luftdurchl&auml;ssig, Dicke: ca. 7mm</p>
<p><strong>Gewicht:</strong></p>
<p>400g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 180cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.4,1,Taxable Goods,"Katalog, Suche",18.1058941504,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-mesh_dick_schwarz.jpg,sonstiges-mesh_dick_schwarz.jpg,sonstiges-mesh_dick_schwarz.jpg,
FS0289,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Mesh Polsterstoff neongrün,"<p>Anwendung in Rucks&auml;cken beim R&uuml;ckenteil zur Hinterl&uuml;ftung. Nur einseitig verwendbar.</p>
<p><strong>Merkmale:</strong></p>
<p>Luftdurchl&auml;ssig, Dicke: ca. 4mm</p>
<p><strong>Gewicht:</strong></p>
<p>300g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.4,1,Taxable Goods,"Katalog, Suche",11.3741949861,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-mesh_polsterstoff_gruen.jpg,sonstiges-mesh_polsterstoff_gruen.jpg,sonstiges-mesh_polsterstoff_gruen.jpg,
FS0288,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Mesh Polsterstoff schwarz,"<p>Anwendung in Rucks&auml;cken beim R&uuml;ckenteil zur Hinterl&uuml;ftung. Nur einseitig verwendbar.</p>
<p><strong>Merkmale:</strong></p>
<p>Luftdurchl&auml;ssig, Dicke: ca. 4mm</p>
<p><strong>Gewicht:</strong></p>
<p>300g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.4,1,Taxable Goods,"Katalog, Suche",11.3741949861,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-mesh_polsterstoff_schwarz.jpg,sonstiges-mesh_polsterstoff_schwarz.jpg,sonstiges-mesh_polsterstoff_schwarz.jpg,
FS0290,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,CORDURA dünnes Verstärkungsmaterial,"<p>Material mit leichter Dehnung. Sehr d&uuml;nn und leicht. Kann im Bodenbereich eines Rucksackes / Tasche verwendet werden.</p>
<p><strong>Merkmale:</strong></p>
<p>FC Impr&auml;gniert, Eleganter Look</p>
<p><strong>Gewicht:</strong></p>
<p>300g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.4,1,Taxable Goods,"Katalog, Suche",16.2488356546,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,cordura-cordura_verstaerkung_schwarz.jpg,cordura-cordura_verstaerkung_schwarz.jpg,cordura-cordura_verstaerkung_schwarz.jpg,
FS0291,,Default,simple,Default Category/Produkte/Parts/Schaumstoffe / Polster,base,Flexathen FT/EZ 4.5mm,"<p>Schaumstoff zur Polsterung. Plattenware max. 2000x1000mm</p>
<p><strong>Merkmale:</strong></p>
<p>&Auml;hnlich wie Evazote</p>
<p><strong>Farbe:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>35kg / m3</p>
<p><strong>Abmessungen:</strong></p>
<p>Plattenbreite 100cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.6,1,Taxable Goods,"Katalog, Suche",24.1411587744,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-flexathen.jpg,sonstiges-flexathen.jpg,sonstiges-flexathen.jpg,
FS0292,,Default,simple,Default Category/Produkte/Parts/Schaumstoffe / Polster,base,Flexathen FT/EZ 10mm,"<p>Schaumstoff zur Polsterung. Plattenware max. 2000x1000mm</p>
<p><strong>Merkmale:</strong></p>
<p>&Auml;hnlich wie Evazote</p>
<p><strong>Farbe:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>35kg / m3</p>
<p><strong>Abmessungen:</strong></p>
<p>Plattenbreite 100cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.6,1,Taxable Goods,"Katalog, Suche",28.7836545961,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-flexathen.jpg,sonstiges-flexathen.jpg,sonstiges-flexathen.jpg,
FS0221,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Stubai Click  -28mm   13kN Schachtel à 25 Stück,<p>&Auml;lteres Modell wird nicht mehr Hergestellt (solange Vorrat)</p>,,1.2,1,Taxable Goods,"Katalog, Suche",64.0668635097,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-stubai_schnallen_schachtel.jpg,schnallen-stubai_schnallen_schachtel.jpg,schnallen-stubai_schnallen_schachtel.jpg,
FS0294,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Neopren Haihaut 1.5mm,"<p>Einseitig Haihaut, andere Seite Neopren. wird f&uuml;r abwaschbare Polsterabdeckung verwendet ( Pferdesport, etc. )</p>
<p><strong>Merkmale:</strong></p>
<p>Franst nicht aus beim Schneiden; Nicht sehr zugfest.</p>
<p><strong> Farben:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>1kg per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Plattenbreite 120cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.19,1,Taxable Goods,"Katalog, Suche",37.1401671309,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-neopren_haihaut.jpg,stoffe-neopren_haihaut.jpg,stoffe-neopren_haihaut.jpg,
